file,line,text
[Translated to English] src/aszf.html,693,"[Translated to English] ez a visszaigazolás nem minősül az Ön ajánlata elfogadásának. Amennyiben Ön azt észleli,"
[Translated to English] src/aszf.html,694,[Translated to English] hogy az automata visszaigazoló e-mail értesítés az Ön adatait tévesen tartalmazza (pl.
[Translated to English] src/aszf.html,695,"[Translated to English] név, szállítási cím, telefonszám, stb.), úgy Ön köteles ennek tényét – a helyes adatok"
[Translated to English] src/aszf.html,696,[Translated to English] megadásával egyidejűleg – velünk e-mail útján haladéktalanul közölni. Amennyiben Ön a
[Translated to English] src/aszf.html,697,"[Translated to English] megrendelésétől számított 24 órán belül nem kapja meg az automata visszaigazoló e-mailt,"
[Translated to English] src/aszf.html,698,"[Translated to English] úgy kérjük, vegye fel velünk a kapcsolatot, mert elképzelhető, hogy megrendelése"
[Translated to English] src/aszf.html,699,[Translated to English] technikai okok miatt nem érkezett meg rendszerünkbe.<br><br>
[Translated to English] src/aszf.html,700,[Translated to English] Az Eladó az Ön ajánlatának elküldését követően egy második e-mail útján visszaigazolja az
[Translated to English] src/aszf.html,701,"[Translated to English] Ön ajánlatát. A szerződés akkor jön létre, amikor az Eladó által küldött visszaigazoló"
[Translated to English] src/aszf.html,702,[Translated to English] email az Ön számára a levelezőrendszerében hozzáférhetővé válik (második visszaigazolás).
[Translated to English] src/aszf.html,705,"[Translated to English] <p class=""blueHead"">Fizetési módok</p>"
[Translated to English] src/aszf.html,706,"[Translated to English] <p class=""shiftRight blueHead nm"">Banki átutalás</p>"
[Translated to English] src/aszf.html,708,[Translated to English] A termékek ellenértékét banki átutalás útján is rendezheti.
[Translated to English] src/aszf.html,711,"[Translated to English] <p class=""shiftRight blueHead nm"">Utánvétel</p>"
[Translated to English] src/aszf.html,713,"[Translated to English] Amennyiben a rendelés értékét a csomag kézhezvételekor kívánja kiegyenlíteni, akkor"
[Translated to English] src/aszf.html,714,"[Translated to English] válassza az ""Utánvétel"" fizetési módot."
[Translated to English] src/aszf.html,717,"[Translated to English] <p class=""shiftRight blueHead nm"">Készpénzes fizetés</p>"
[Translated to English] src/aszf.html,719,[Translated to English] Önnek lehetősége van a termék árát és a kiszállítás díját a termék átvételekor
[Translated to English] src/aszf.html,720,[Translated to English] készpénzben kifizetni.
[Translated to English] src/aszf.html,723,"[Translated to English] <p class=""blueHead"">Átvételi módok, átvételi díjak</p>"
[Translated to English] src/aszf.html,725,[Translated to English] 15000 Ft felett ingyenes szállítás.
[Translated to English] src/aszf.html,728,[Translated to English] GLS futárszolgálat
[Translated to English] src/aszf.html,731,[Translated to English] A terméket a GLS futárszolgálat szállítja ki. A kiszállítás webáruházunkban jelenleg
[Translated to English] src/aszf.html,732,[Translated to English] 990.-forint az ország egész területén. Bővebb információt itt
[Translated to English] src/aszf.html,733,"[Translated to English] talál: <a href=""https://gls-group.eu/HU/hu/cimzetteknek-nyujtott-szolgaltatasok"""
[Translated to English] src/aszf.html,736,[Translated to English] Önt nem terheli semmilyen díj.
[Translated to English] src/aszf.html,742,[Translated to English] Az online vásárlásoknál a háztól házig futárszolgálattal történő kiszállítás a
[Translated to English] src/aszf.html,743,"[Translated to English] legnépszerűbb, de évről évre nő a személyes átvétel aránya. A megrendelők kényelmesen és"
[Translated to English] src/aszf.html,744,"[Translated to English] saját időbeosztásuk szerint vehetik át az árut a GLS CsomagPontokon keresztül, ahol a"
[Translated to English] src/aszf.html,745,[Translated to English] készpénzes fizetés biztosított.<br><br>
[Translated to English] src/aszf.html,746,"[Translated to English] A GLS CsomagPontok jól megközelíthető helyeken találhatók, például bevásárlóközpontokban,"
[Translated to English] src/aszf.html,747,"[Translated to English] benzinkutakon, könyvesboltokban vagy egyéb forgalmas üzletekben. A legtöbb hosszú nyitva"
[Translated to English] src/aszf.html,748,"[Translated to English] tartással, akár hétvégén is várja a csomagot átvenni vagy feladni kívánó ügyfeleket. GLS"
[Translated to English] src/aszf.html,749,[Translated to English] e-mail vagy SMS értesítőt küld a címzettnek az áru kiszállításáról. A vevő 5 munkanapon
[Translated to English] src/aszf.html,750,"[Translated to English] belül, bármikor átveheti a csomagot, figyelembe véve a GLS CsomagPont nyitva tartási"
[Translated to English] src/aszf.html,751,[Translated to English] idejét.<br><br>
[Translated to English] src/aszf.html,752,[Translated to English] Önt nem terheli semmilyen díj.
[Translated to English] src/aszf.html,755,"[Translated to English] <p class=""blueHead"">Teljesítési határidő</p>"
[Translated to English] src/aszf.html,756,[Translated to English] A megrendelésre vonatkozóan az általános teljesítési határidő a rendelés
[Translated to English] src/aszf.html,757,[Translated to English] visszaigazolásától számított legfeljebb 7 munkanap.
[Translated to English] src/aszf.html,760,"[Translated to English] <p class=""blueHead"">Jogfenntartás, tulajdonjogi kikötés</p>"
[Translated to English] src/aszf.html,762,"[Translated to English] Amennyiben Ön korábban már úgy rendelt terméket, hogy azt a kiszállítás során nem vette"
[Translated to English] src/aszf.html,763,"[Translated to English] át (ide nem értve azt az esetet, amikor elállási jogával élt), vagy a Termék nem kereste"
[Translated to English] src/aszf.html,764,"[Translated to English] jelzéssel érkezett vissza az eladóhoz, az Eladó a megrendelés teljesítését a vételár és a"
[Translated to English] src/aszf.html,765,[Translated to English] szállítási költségek előre történő megfizetéséhez köti.<br><br>
[Translated to English] src/aszf.html,766,[Translated to English] Eladó visszatarthatja a Termék
[Translated to English] src/aszf.html,767,"[Translated to English] átadását, ameddig nem győződik meg arról, hogy a Termék árának kifizetése sikeresen"
[Translated to English] src/aszf.html,768,"[Translated to English] megtörtént az elektronikus fizetési megoldás használatával (ideértve azt az esetet is,"
[Translated to English] src/aszf.html,769,[Translated to English] amikor az átutalással fizetett termék esetén Vásárló a tagállama szerinti pénznemben
[Translated to English] src/aszf.html,770,"[Translated to English] utalja el a vételárat és az átváltás, valamint a banki jutalékok, költségek miatt Eladó"
[Translated to English] src/aszf.html,771,[Translated to English] nem kapja meg teljes mértékben a vételár és a szállítási díj összegét). Amennyiben a
[Translated to English] src/aszf.html,772,"[Translated to English] Termék ára nem került teljes mértékben kifizetésre, az Eladó a vételár kiegészítésére"
[Translated to English] src/aszf.html,773,[Translated to English] hívhatja fel a Vásárlót.
[Translated to English] src/aszf.html,776,"[Translated to English] <p class=""blueHead"">Külföldre történő értékesítés</p>"
[Translated to English] src/aszf.html,778,[Translated to English] Eladó nem különbözteti meg a Honlap használatával Magyarország területén és az azon kívül
[Translated to English] src/aszf.html,779,[Translated to English] az Európai Unió területén belüli vásárókat. A jelen ÁSZF eltérő rendelkezése hiányában az
[Translated to English] src/aszf.html,780,[Translated to English] Eladó Magyarország területén biztosítja a megrendelt termékek
[Translated to English] src/aszf.html,781,[Translated to English] kiszállítását/átvételét.<br><br>
[Translated to English] src/aszf.html,782,"[Translated to English] A Magyarországon kívüli vásárlásra is jelen ÁSZF rendelkezései az irányadóak azzal, hogy"
[Translated to English] src/aszf.html,784,"[Translated to English] minősül, aki valamely tagállam állampolgára, vagy valamely tagállamban lakóhellyel"
[Translated to English] src/aszf.html,785,"[Translated to English] rendelkezik, vagy az a vállalkozás, amely valamely tagállamban letelepedési hellyel"
[Translated to English] src/aszf.html,786,"[Translated to English] rendelkezik, és az Európai Unión belül kizárólag végfelhasználás céljából vásárol árut"
[Translated to English] src/aszf.html,787,"[Translated to English] vagy vesz igénybe szolgáltatást, vagy ilyen szándékkal jár el. Fogyasztónak az a"
[Translated to English] src/aszf.html,788,"[Translated to English] természetes személy minősül, aki olyan célból jár el, amely kívül esik kereskedelmi,"
[Translated to English] src/aszf.html,789,"[Translated to English] ipari, kézműipari vagy szakmai tevékenysége körén.<br><br>"
[Translated to English] src/aszf.html,790,"[Translated to English] A kommunikáció és a vásárlás nyelve elsősorban a magyar nyelv, Eladó nem köteles a"
[Translated to English] src/aszf.html,791,[Translated to English] vásárló tagállami szerinti nyelven kommunikálni Vásárlóval.<br><br>
[Translated to English] src/aszf.html,792,[Translated to English] Eladó nem köteles megfeleljen a Vásárló tagállama szerinti nemzeti jogban az érintett
[Translated to English] src/aszf.html,793,"[Translated to English] Termékkel kapcsolatban meghatározott szerződésen kívüli követelményeknek, például"
[Translated to English] src/aszf.html,794,"[Translated to English] címkézési vagy ágazatspecifikus követelményeknek, vagy hogy tájékoztassa a Vásárlót"
[Translated to English] src/aszf.html,795,[Translated to English] ezekről a követelményekről.<br><br>
[Translated to English] src/aszf.html,796,[Translated to English] Eladó eltérő rendelkezése hiányában Magyarországi ÁFÁ-t alkalmazza minden Termék
[Translated to English] src/aszf.html,797,[Translated to English] esetében.
[Translated to English] src/aszf.html,798,[Translated to English] Vásárló a jelen ÁSZF szerint élhet jogérvényesítési lehetőségeivel.<br><br>
[Translated to English] src/aszf.html,799,[Translated to English] Elektronikus fizetési megoldás alkalmazása esetén a fizetés az Eladó által meghatározott
[Translated to English] src/aszf.html,800,[Translated to English] pénznemben valósul meg.<br><br>
[Translated to English] src/aszf.html,801,"[Translated to English] Eladó visszatarthatja a Termék átadását ameddig nem győződik meg arról, hogy a Termék"
[Translated to English] src/aszf.html,802,[Translated to English] árának és a szállítási díjnak kifizetése sikeresen és maradéktalanul megtörtént az
[Translated to English] src/aszf.html,803,"[Translated to English] elektronikus fizetési megoldás használatával (ideértve azt az esetet is, amikor az"
[Translated to English] src/aszf.html,804,[Translated to English] átutalással fizetett termék esetén Vásárló a tagállama szerinti pénznemben utalja el a
[Translated to English] src/aszf.html,805,"[Translated to English] vételárat (szállítási díjat) és az átváltás, valamint a banki jutalékok, költségek miatt"
[Translated to English] src/aszf.html,806,[Translated to English] Eladó nem kapja meg teljes mértékben a vételár összegét). Amennyiben a Termék ára nem
[Translated to English] src/aszf.html,807,"[Translated to English] került teljes mértékben kifizetésre, az Eladó a vételár kiegészítésére hívhatja fel a"
